"","source_node","source_cluster","target_node","target_cluster","edge_values","edge_type"
"3461","ARHGEF5","1","ERBB2","4",0.578178166859389,"Between cluster"
"3462","ARHGEF5","1","ERBB3","4",0.614053246131663,"Between cluster"
"3463","ARHGEF5","1","GRB7","4",0.64963769716809,"Between cluster"
"3464","ARHGEF5","1","MST1R","4",0.622514317755704,"Between cluster"
"3465","ARHGEF5","1","STYK1","4",0.553444216843529,"Between cluster"
"3466","ARHGEF5","1","TYRO3","4",0.101954263973985,"Between cluster"
"3467","ARPC1A","1","CBLC","4",0.0823278678319451,"Between cluster"
"3468","ARPC1A","1","DDR1","4",0.253904020923382,"Between cluster"
"3469","ARPC1A","1","EFNA1","4",0.142402386358278,"Between cluster"
"3470","ARPC1A","1","EFNA3","4",-0.135198673489992,"Between cluster"
"3471","ARPC1A","1","EFNA4","4",0.0395151474566918,"Between cluster"
"3472","ARPC1A","1","EFNB2","4",0.248660838098801,"Between cluster"
"3473","ARPC1A","1","EPHA1","4",-0.0585613154371205,"Between cluster"
"3474","ARPC1A","1","EPHA2","4",0.333523885043759,"Between cluster"
"3475","ARPC1A","1","EPHA4","4",0.298678309501268,"Between cluster"
"3476","ARPC1A","1","EPHB2","4",0.242740272392574,"Between cluster"
"3477","ARPC1A","1","EPHB3","4",0.126037200839341,"Between cluster"
"3478","ARPC1A","1","EPHB4","4",0.341252257811791,"Between cluster"
"3479","ARPC1A","1","ERBB2","4",0.208204554672717,"Between cluster"
"3480","ARPC1A","1","ERBB3","4",0.16251284159313,"Between cluster"
"3481","ARPC1A","1","GRB7","4",-0.00625121881423125,"Between cluster"
"3482","ARPC1A","1","MST1R","4",-0.00692999522211505,"Between cluster"
"3483","ARPC1A","1","STYK1","4",0.14401392067071,"Between cluster"
"3484","ARPC1A","1","TYRO3","4",0.277653807896129,"Between cluster"
"3485","ARPC5L","1","CBLC","4",0.225330122333204,"Between cluster"
"3486","ARPC5L","1","DDR1","4",0.0322292974586663,"Between cluster"
"3487","ARPC5L","1","EFNA1","4",0.0560216170033683,"Between cluster"
"3488","ARPC5L","1","EFNA3","4",0.123712127853871,"Between cluster"
"3489","ARPC5L","1","EFNA4","4",0.231572570506234,"Between cluster"
"3490","ARPC5L","1","EFNB2","4",0.0775297850161058,"Between cluster"
"3491","ARPC5L","1","EPHA1","4",0.234596593036004,"Between cluster"
"3492","ARPC5L","1","EPHA2","4",-0.000342915064664097,"Between cluster"
"3493","ARPC5L","1","EPHA4","4",-0.0681140187155794,"Between cluster"
"3494","ARPC5L","1","EPHB2","4",0.0566913540243232,"Between cluster"
"3495","ARPC5L","1","EPHB3","4",0.0704111740961958,"Between cluster"
"3496","ARPC5L","1","EPHB4","4",0.0194260302669758,"Between cluster"
"3497","ARPC5L","1","ERBB2","4",0.0344548126772655,"Between cluster"
"3498","ARPC5L","1","ERBB3","4",0.0975322024882197,"Between cluster"
"3499","ARPC5L","1","GRB7","4",0.163928310026145,"Between cluster"
"3500","ARPC5L","1","MST1R","4",0.271825775946822,"Between cluster"
"3501","ARPC5L","1","STYK1","4",0.113854995076938,"Between cluster"
"3502","ARPC5L","1","TYRO3","4",-0.0766502654994358,"Between cluster"
"3503","BAIAP2","1","CBLC","4",0.371008325805445,"Between cluster"
"3504","BAIAP2","1","DDR1","4",0.493971497901242,"Between cluster"
"3505","BAIAP2","1","EFNA1","4",0.441047181704819,"Between cluster"
"3506","BAIAP2","1","EFNA3","4",0.0628299230544847,"Between cluster"
"3507","BAIAP2","1","EFNA4","4",0.211405440830026,"Between cluster"
"3508","BAIAP2","1","EFNB2","4",0.4092191692651,"Between cluster"
"3509","BAIAP2","1","EPHA1","4",0.300927649164199,"Between cluster"
"3510","BAIAP2","1","EPHA2","4",0.539511483291061,"Between cluster"
"3511","BAIAP2","1","EPHA4","4",0.180232700157338,"Between cluster"
"3512","BAIAP2","1","EPHB2","4",0.391948138699829,"Between cluster"
"3513","BAIAP2","1","EPHB3","4",0.280488207227746,"Between cluster"
"3514","BAIAP2","1","EPHB4","4",0.421842924348485,"Between cluster"
"3515","BAIAP2","1","ERBB2","4",0.469377255615905,"Between cluster"
"3516","BAIAP2","1","ERBB3","4",0.285610615971093,"Between cluster"
"3517","BAIAP2","1","GRB7","4",0.268610187755009,"Between cluster"
"3518","BAIAP2","1","MST1R","4",0.336566629848161,"Between cluster"
"3519","BAIAP2","1","STYK1","4",0.310023398542972,"Between cluster"
"3520","BAIAP2","1","TYRO3","4",0.299225227391737,"Between cluster"
"3521","BAIAP2L1","1","CBLC","4",0.533620446727333,"Between cluster"
"3522","BAIAP2L1","1","DDR1","4",0.638683429556948,"Between cluster"
"3523","BAIAP2L1","1","EFNA1","4",0.587535305915462,"Between cluster"
"3524","BAIAP2L1","1","EFNA3","4",0.229020582140476,"Between cluster"
"3525","BAIAP2L1","1","EFNA4","4",0.335782671803653,"Between cluster"
"3526","BAIAP2L1","1","EFNB2","4",0.348282591366521,"Between cluster"
"3527","BAIAP2L1","1","EPHA1","4",0.448485355482531,"Between cluster"
"3528","BAIAP2L1","1","EPHA2","4",0.480289243963917,"Between cluster"
"3529","BAIAP2L1","1","EPHA4","4",0.13430777870218,"Between cluster"
"3530","BAIAP2L1","1","EPHB2","4",0.365594771308786,"Between cluster"
"3531","BAIAP2L1","1","EPHB3","4",0.243009055510101,"Between cluster"
"3532","BAIAP2L1","1","EPHB4","4",0.423678666495039,"Between cluster"
"3533","BAIAP2L1","1","ERBB2","4",0.497233317763861,"Between cluster"
"3534","BAIAP2L1","1","ERBB3","4",0.562761656072173,"Between cluster"
"3535","BAIAP2L1","1","GRB7","4",0.592295147177784,"Between cluster"
"3536","BAIAP2L1","1","MST1R","4",0.539811860830138,"Between cluster"
"3537","BAIAP2L1","1","STYK1","4",0.529319017195339,"Between cluster"
"3538","BAIAP2L1","1","TYRO3","4",0.157050223697009,"Between cluster"
"3539","BCR","1","CBLC","4",0.332534766576325,"Between cluster"
"3540","BCR","1","DDR1","4",0.227404843733627,"Between cluster"
"3541","BCR","1","EFNA1","4",0.229650509805972,"Between cluster"
"3542","BCR","1","EFNA3","4",0.25984225659569,"Between cluster"
"3543","BCR","1","EFNA4","4",0.253745739333891,"Between cluster"
"3544","BCR","1","EFNB2","4",0.17478789723649,"Between cluster"
"3545","BCR","1","EPHA1","4",0.365844100500348,"Between cluster"
"3546","BCR","1","EPHA2","4",0.0138121262780546,"Between cluster"
"3547","BCR","1","EPHA4","4",-0.0464054566484319,"Between cluster"
"3548","BCR","1","EPHB2","4",0.0224013700332116,"Between cluster"
"3549","BCR","1","EPHB3","4",0.159329569901417,"Between cluster"
"3550","BCR","1","EPHB4","4",0.201209746488201,"Between cluster"
"3551","BCR","1","ERBB2","4",0.186936465254312,"Between cluster"
"3552","BCR","1","ERBB3","4",0.233330493911539,"Between cluster"
"3553","BCR","1","GRB7","4",0.360048881241628,"Between cluster"
"3554","BCR","1","MST1R","4",0.36966076879734,"Between cluster"
"3555","BCR","1","STYK1","4",0.191123521971734,"Between cluster"
"3556","BCR","1","TYRO3","4",-0.00971527751757516,"Between cluster"
"3557","CDC42EP4","1","CBLC","4",0.198951062129291,"Between cluster"
"3558","CDC42EP4","1","DDR1","4",0.38000783124083,"Between cluster"
"3559","CDC42EP4","1","EFNA1","4",0.314496378175518,"Between cluster"
"3560","CDC42EP4","1","EFNA3","4",-0.00176549552559841,"Between cluster"
"3561","CDC42EP4","1","EFNA4","4",0.197014619685531,"Between cluster"
"3562","CDC42EP4","1","EFNB2","4",0.299576337624247,"Between cluster"
"3563","CDC42EP4","1","EPHA1","4",0.0776365536675606,"Between cluster"
"3564","CDC42EP4","1","EPHA2","4",0.408846786796573,"Between cluster"
"3565","CDC42EP4","1","EPHA4","4",0.167477690418359,"Between cluster"
"3566","CDC42EP4","1","EPHB2","4",0.325997708090532,"Between cluster"
"3567","CDC42EP4","1","EPHB3","4",0.227302455139546,"Between cluster"
"3568","CDC42EP4","1","EPHB4","4",0.409264790863954,"Between cluster"
"3569","CDC42EP4","1","ERBB2","4",0.42095126776601,"Between cluster"
"3570","CDC42EP4","1","ERBB3","4",0.193703655147494,"Between cluster"
"3571","CDC42EP4","1","GRB7","4",0.173254943518862,"Between cluster"
"3572","CDC42EP4","1","MST1R","4",0.151665590311125,"Between cluster"
"3573","CDC42EP4","1","STYK1","4",0.125400961954391,"Between cluster"
"3574","CDC42EP4","1","TYRO3","4",0.274212309226561,"Between cluster"
"3575","CYBA","1","CBLC","4",0.232915444317058,"Between cluster"
"3576","CYBA","1","DDR1","4",-0.0118330069612392,"Between cluster"
"3577","CYBA","1","EFNA1","4",0.0227472605843228,"Between cluster"
"3578","CYBA","1","EFNA3","4",0.0776995797926535,"Between cluster"
"3579","CYBA","1","EFNA4","4",0.185292943641559,"Between cluster"
"3580","CYBA","1","EFNB2","4",0.000343722123422348,"Between cluster"
"3581","CYBA","1","EPHA1","4",0.252046800174425,"Between cluster"
"3582","CYBA","1","EPHA2","4",0.0128377662783826,"Between cluster"
"3583","CYBA","1","EPHA4","4",-0.136749591772139,"Between cluster"
"3584","CYBA","1","EPHB2","4",0.0191175550538096,"Between cluster"
"3585","CYBA","1","EPHB3","4",-0.144813890428463,"Between cluster"
"3586","CYBA","1","EPHB4","4",-0.0298917080540371,"Between cluster"
"3587","CYBA","1","ERBB2","4",0.0666718476429682,"Between cluster"
"3588","CYBA","1","ERBB3","4",0.118080913578152,"Between cluster"
"3589","CYBA","1","GRB7","4",0.318888345276158,"Between cluster"
"3590","CYBA","1","MST1R","4",0.26059396844398,"Between cluster"
"3591","CYBA","1","STYK1","4",0.104224215982233,"Between cluster"
"3592","CYBA","1","TYRO3","4",-0.154936066845699,"Between cluster"
"3593","CYFIP1","1","CBLC","4",0.208603971667653,"Between cluster"
"3594","CYFIP1","1","DDR1","4",0.336791900485396,"Between cluster"
"3595","CYFIP1","1","EFNA1","4",0.26616423337523,"Between cluster"
"3596","CYFIP1","1","EFNA3","4",0.0404699233102686,"Between cluster"
"3597","CYFIP1","1","EFNA4","4",0.18838121502081,"Between cluster"
"3598","CYFIP1","1","EFNB2","4",0.2664938170424,"Between cluster"
"3599","CYFIP1","1","EPHA1","4",0.213418013027571,"Between cluster"
"3600","CYFIP1","1","EPHA2","4",0.368972322384238,"Between cluster"
"3601","CYFIP1","1","EPHA4","4",0.0506337924175536,"Between cluster"
"3602","CYFIP1","1","EPHB2","4",0.243810706966858,"Between cluster"
"3603","CYFIP1","1","EPHB3","4",0.221410579567352,"Between cluster"
"3604","CYFIP1","1","EPHB4","4",0.309592049010544,"Between cluster"
"3605","CYFIP1","1","ERBB2","4",0.461997667549122,"Between cluster"
"3606","CYFIP1","1","ERBB3","4",0.238017818347601,"Between cluster"
"3607","CYFIP1","1","GRB7","4",0.176073548141764,"Between cluster"
"3608","CYFIP1","1","MST1R","4",0.211050298366883,"Between cluster"
"3609","CYFIP1","1","STYK1","4",0.182690925444226,"Between cluster"
"3610","CYFIP1","1","TYRO3","4",0.303324990218145,"Between cluster"
"3611","DAPP1","1","CBLC","4",0.326523967767695,"Between cluster"
"3612","DAPP1","1","DDR1","4",0.139053989914475,"Between cluster"
"3613","DAPP1","1","EFNA1","4",0.127301383044134,"Between cluster"
"3614","DAPP1","1","EFNA3","4",0.187241358972394,"Between cluster"
"3615","DAPP1","1","EFNA4","4",0.180588367762982,"Between cluster"
"3616","DAPP1","1","EFNB2","4",0.029293481926274,"Between cluster"
"3617","DAPP1","1","EPHA1","4",0.482621822461211,"Between cluster"
"3618","DAPP1","1","EPHA2","4",-0.05406538548877,"Between cluster"
"3619","DAPP1","1","EPHA4","4",-0.188235566303104,"Between cluster"
"3620","DAPP1","1","EPHB2","4",-0.0621284197920864,"Between cluster"
"3621","DAPP1","1","EPHB3","4",0.0618484124844133,"Between cluster"
"3622","DAPP1","1","EPHB4","4",-0.0207539961584409,"Between cluster"
"3623","DAPP1","1","ERBB2","4",0.0624781356943219,"Between cluster"
"3624","DAPP1","1","ERBB3","4",0.143407145297735,"Between cluster"
"3625","DAPP1","1","GRB7","4",0.352431863359533,"Between cluster"
"3626","DAPP1","1","MST1R","4",0.412443097117991,"Between cluster"
"3627","DAPP1","1","STYK1","4",0.215279348072913,"Between cluster"
"3628","DAPP1","1","TYRO3","4",-0.297818192549654,"Between cluster"
"3629","DIAPH1","1","CBLC","4",0.329092047438969,"Between cluster"
"3630","DIAPH1","1","DDR1","4",0.112291011450963,"Between cluster"
"3631","DIAPH1","1","EFNA1","4",0.154700874224386,"Between cluster"
"3632","DIAPH1","1","EFNA3","4",0.0847669747967516,"Between cluster"
"3633","DIAPH1","1","EFNA4","4",0.211066012841732,"Between cluster"
"3634","DIAPH1","1","EFNB2","4",0.129093671975561,"Between cluster"
"3635","DIAPH1","1","EPHA1","4",0.403958131046724,"Between cluster"
"3636","DIAPH1","1","EPHA2","4",0.141868283033712,"Between cluster"
"3637","DIAPH1","1","EPHA4","4",-0.162803754991497,"Between cluster"
"3638","DIAPH1","1","EPHB2","4",0.0575882035324486,"Between cluster"
"3639","DIAPH1","1","EPHB3","4",0.0293301923861702,"Between cluster"
"3640","DIAPH1","1","EPHB4","4",0.184659906599146,"Between cluster"
"3641","DIAPH1","1","ERBB2","4",0.127510470136987,"Between cluster"
"3642","DIAPH1","1","ERBB3","4",0.0943126344532559,"Between cluster"
"3643","DIAPH1","1","GRB7","4",0.289455527803968,"Between cluster"
"3644","DIAPH1","1","MST1R","4",0.35364487588794,"Between cluster"
"3645","DIAPH1","1","STYK1","4",0.213060573941106,"Between cluster"
"3646","DIAPH1","1","TYRO3","4",-0.0570149369683198,"Between cluster"
"3647","DOCK1","1","CBLC","4",0.00752262588250463,"Between cluster"
"3648","DOCK1","1","DDR1","4",0.213173626546462,"Between cluster"
"3649","DOCK1","1","EFNA1","4",0.140355451957551,"Between cluster"
"3650","DOCK1","1","EFNA3","4",-0.162818540796705,"Between cluster"
"3651","DOCK1","1","EFNA4","4",0.0797323629024679,"Between cluster"
"3652","DOCK1","1","EFNB2","4",0.190431956330697,"Between cluster"
"3653","DOCK1","1","EPHA1","4",-0.115185408491139,"Between cluster"
"3654","DOCK1","1","EPHA2","4",0.446285546675177,"Between cluster"
"3655","DOCK1","1","EPHA4","4",0.170081114418103,"Between cluster"
"3656","DOCK1","1","EPHB2","4",0.295801166640794,"Between cluster"
"3657","DOCK1","1","EPHB3","4",0.106086838658006,"Between cluster"
"3658","DOCK1","1","EPHB4","4",0.311412082408342,"Between cluster"
"3659","DOCK1","1","ERBB2","4",0.398158337250093,"Between cluster"
"3660","DOCK1","1","ERBB3","4",0.0844065619568543,"Between cluster"
"3661","DOCK1","1","GRB7","4",-0.0480995756384411,"Between cluster"
"3662","DOCK1","1","MST1R","4",-0.034145621748255,"Between cluster"
"3663","DOCK1","1","STYK1","4",0.100461856561321,"Between cluster"
"3664","DOCK1","1","TYRO3","4",0.307195089088724,"Between cluster"
"3665","ECT2","1","CBLC","4",0.303376865685143,"Between cluster"
"3666","ECT2","1","DDR1","4",0.372647036333415,"Between cluster"
"3667","ECT2","1","EFNA1","4",0.392907871478249,"Between cluster"
"3668","ECT2","1","EFNA3","4",0.0772828347401357,"Between cluster"
"3669","ECT2","1","EFNA4","4",0.158657233846335,"Between cluster"
"3670","ECT2","1","EFNB2","4",0.276070556891177,"Between cluster"
"3671","ECT2","1","EPHA1","4",0.179968683914355,"Between cluster"
"3672","ECT2","1","EPHA2","4",0.358187603668398,"Between cluster"
"3673","ECT2","1","EPHA4","4",0.146667936730422,"Between cluster"
"3674","ECT2","1","EPHB2","4",0.304716613903854,"Between cluster"
"3675","ECT2","1","EPHB3","4",0.231771218761258,"Between cluster"
"3676","ECT2","1","EPHB4","4",0.201929763738226,"Between cluster"
"3677","ECT2","1","ERBB2","4",0.273571496256989,"Between cluster"
"3678","ECT2","1","ERBB3","4",0.31851941055067,"Between cluster"
"3679","ECT2","1","GRB7","4",0.341054655949779,"Between cluster"
"3680","ECT2","1","MST1R","4",0.354743796812124,"Between cluster"
"3681","ECT2","1","STYK1","4",0.330360402040605,"Between cluster"
"3682","ECT2","1","TYRO3","4",0.167584657902438,"Between cluster"
"3683","ELMO3","1","CBLC","4",0.631915709224243,"Between cluster"
"3684","ELMO3","1","DDR1","4",0.507121596990104,"Between cluster"
"3685","ELMO3","1","EFNA1","4",0.488514371089097,"Between cluster"
"3686","ELMO3","1","EFNA3","4",0.391467987621936,"Between cluster"
"3687","ELMO3","1","EFNA4","4",0.365992588076077,"Between cluster"
"3688","ELMO3","1","EFNB2","4",0.267255863188996,"Between cluster"
"3689","ELMO3","1","EPHA1","4",0.620139444036996,"Between cluster"
"3690","ELMO3","1","EPHA2","4",0.17447584420734,"Between cluster"
"3691","ELMO3","1","EPHA4","4",-0.0585973477289579,"Between cluster"
"3692","ELMO3","1","EPHB2","4",0.166328547343703,"Between cluster"
"3693","ELMO3","1","EPHB3","4",0.279181606899959,"Between cluster"
"3694","ELMO3","1","EPHB4","4",0.270096536825819,"Between cluster"
"3695","ELMO3","1","ERBB2","4",0.35894225999911,"Between cluster"
"3696","ELMO3","1","ERBB3","4",0.522635686896198,"Between cluster"
"3697","ELMO3","1","GRB7","4",0.637682684025793,"Between cluster"
"3698","ELMO3","1","MST1R","4",0.63215919798659,"Between cluster"
"3699","ELMO3","1","STYK1","4",0.45423807269059,"Between cluster"
"3700","ELMO3","1","TYRO3","4",-0.0254293680305798,"Between cluster"
"3701","EPS8L1","1","CBLC","4",0.593624052499675,"Between cluster"
"3702","EPS8L1","1","DDR1","4",0.563430205834236,"Between cluster"
"3703","EPS8L1","1","EFNA1","4",0.569996639046053,"Between cluster"
"3704","EPS8L1","1","EFNA3","4",0.345476026937981,"Between cluster"
"3705","EPS8L1","1","EFNA4","4",0.427981446225796,"Between cluster"
"3706","EPS8L1","1","EFNB2","4",0.322997629033475,"Between cluster"
"3707","EPS8L1","1","EPHA1","4",0.647503722369542,"Between cluster"
"3708","EPS8L1","1","EPHA2","4",0.321660564819697,"Between cluster"
"3709","EPS8L1","1","EPHA4","4",0.0316959318430729,"Between cluster"
"3710","EPS8L1","1","EPHB2","4",0.22314081008817,"Between cluster"
"3711","EPS8L1","1","EPHB3","4",0.350382991451623,"Between cluster"
"3712","EPS8L1","1","EPHB4","4",0.405682911912212,"Between cluster"
"3713","EPS8L1","1","ERBB2","4",0.521528711949628,"Between cluster"
"3714","EPS8L1","1","ERBB3","4",0.543194784426212,"Between cluster"
"3715","EPS8L1","1","GRB7","4",0.606955308437919,"Between cluster"
"3716","EPS8L1","1","MST1R","4",0.595226697543693,"Between cluster"
"3717","EPS8L1","1","STYK1","4",0.437659066278612,"Between cluster"
"3718","EPS8L1","1","TYRO3","4",0.0912645029528243,"Between cluster"
"3719","FGD4","1","CBLC","4",0.262342161261972,"Between cluster"
"3720","FGD4","1","DDR1","4",0.323182827263072,"Between cluster"
"3721","FGD4","1","EFNA1","4",0.235268524301712,"Between cluster"
"3722","FGD4","1","EFNA3","4",0.101499356220468,"Between cluster"
"3723","FGD4","1","EFNA4","4",0.0354327987953219,"Between cluster"
"3724","FGD4","1","EFNB2","4",0.087321366885026,"Between cluster"
"3725","FGD4","1","EPHA1","4",0.282285189658827,"Between cluster"
"3726","FGD4","1","EPHA2","4",0.0324678054010666,"Between cluster"
"3727","FGD4","1","EPHA4","4",0.0202376058001166,"Between cluster"
"3728","FGD4","1","EPHB2","4",-0.0200114886822319,"Between cluster"
"3729","FGD4","1","EPHB3","4",0.216957636737906,"Between cluster"
"3730","FGD4","1","EPHB4","4",0.0292302511883228,"Between cluster"
"3731","FGD4","1","ERBB2","4",0.259471808576886,"Between cluster"
"3732","FGD4","1","ERBB3","4",0.484928664046952,"Between cluster"
"3733","FGD4","1","GRB7","4",0.361785139604104,"Between cluster"
"3734","FGD4","1","MST1R","4",0.258159870882208,"Between cluster"
"3735","FGD4","1","STYK1","4",0.2406892486212,"Between cluster"
"3736","FGD4","1","TYRO3","4",0.033990353871514,"Between cluster"
"3737","FMNL1","1","CBLC","4",-0.0611268347471119,"Between cluster"
"3738","FMNL1","1","DDR1","4",-0.306291513765274,"Between cluster"
"3739","FMNL1","1","EFNA1","4",-0.209111154351674,"Between cluster"
"3740","FMNL1","1","EFNA3","4",0.00196735237035451,"Between cluster"
"3741","FMNL1","1","EFNA4","4",-0.0162940126429739,"Between cluster"
